Resistance_mOhm,Test_CRate,Test_DoD,Test_SoH,Datasheet_Cycle
0.14,1.6621056857132661,76.64788932756676,72.97335012461502,5597.352293635204
0.14,0.899204591339675,83.4743477599095,99.7655744488467,5304.376095299828
0.14,1.8535612245741906,73.26028061418592,62.40569370403141,6245.351459583011
0.14,1.4495123581069835,97.881264225269,67.01211769430638,2556.6814405101964
0.14,1.3859864427353952,54.83382248233598,78.0148374503274,30000.426976826217
0.14,1.9147919893485905,67.37857621194911,86.59646897948872,3671.7126425034903
0.14,0.46579843199300186,99.62417510791876,97.08003871697181,4678.321713697801
0.14,1.395897112673343,92.10166471882107,80.83831909088168,2640.5075153454322
0.14,1.912649009192339,56.38567418176174,93.04270521010113,5636.744350622104
0.14,1.976867410408926,85.43723488714882,61.44641522099049,2257.6390186851777
0.14,0.9643273779316458,54.382137338191924,97.47831292124252,29513.771690970112
0.14,1.429125377709703,65.27621553290118,75.87926068297133,16295.870819393574
0.14,1.3376306264715947,95.96959866072086,79.8785393162332,2393.416673677024
0.28,2.4811792355759503,92.57124788725478,68.34042057429343,524.6160173145289
0.28,2.2071383690681667,93.40283450537251,92.23701600470486,360.54154078651914
0.28,1.9960730471369472,65.23395695490204,63.23677132205009,7273.189813472458
0.28,1.7678826133659082,67.30498632688928,99.0244080343966,2917.204437099667
0.28,1.638332985628797,91.12402818171805,65.30098690967394,3006.376406245008
0.28,1.935543522167189,58.741931363020626,80.1026430585377,7795.515344719523
0.28,1.0567912666535515,57.31869960811245,74.70137689166125,52489.72355542355
0.28,1.1379949079923168,65.59080665426298,80.24567451360977,22122.351788945314
0.28,1.1548280527189843,55.2832342130872,85.63305258760825,32655.78699905472
0.28,1.6604826217555682,57.601242656432404,62.453985084426726,21583.52317666809
0.28,1.9738278065642556,72.99002118846602,62.32655182021903,4835.412092972147
0.28,0.39132385461382935,65.16375737837978,64.04183244042586,138337.0694685913
0.28,1.7611872200659167,53.114589906503134,80.37688512599159,14579.784116127765
0.28,1.5973500070999325,76.35207319558258,77.04333535561486,5692.504074237282
0.28,0.41370490417647876,94.33021076202334,77.99138595285291,15575.406101340295
0.17,1.0939114060694248,91.37689477834371,89.34457522245609,2056.1241428415537
0.17,1.9463317447392154,50.55156322143236,76.64615992719047,9019.752736846156
0.17,0.7235517009880821,88.01449115610674,65.48438822915996,12683.827713767636
0.17,1.38474431548622,60.76009360086188,60.48483098575573,21720.38106908185
0.17,1.415102773536863,72.71886672799805,93.77428330958463,3049.139897642045
0.17,0.335398193882187,74.4120568510889,66.00194658775936,59775.56147669969
0.17,1.2424435104850398,68.79441425728847,75.7790511428014,11045.168658268974
0.17,1.202672244174368,89.25082719185284,95.68338755760938,1554.3345862108588
0.17,1.1502474977329407,62.73353110230256,93.6348631770369,8955.287589149351
0.17,0.19222323750957998,95.08809960677118,78.45909858498936,14118.255175323615
0.17,2.2482825776956874,81.83348410836037,84.55734339040248,566.6877506205813
0.17,0.2599648973456559,75.9204010972602,66.00676003268167,61263.352127087615
0.17,1.732546670100048,52.083645030119214,63.39168064183213,19467.81974662023
0.17,1.8191761313504375,53.60421679993367,62.85026911061034,14569.663444613298
0.17,0.8116853950903725,67.48516148729247,90.98614124724728,14549.442441802732
0.18,1.6872894665689946,59.259778393373395,66.96437341336338,12151.853899377695
0.18,1.9344943893321662,63.2523214162502,60.837798441236515,6818.417574229753
0.18,0.2972120019434256,98.39300174225153,71.81779109909681,12282.411885331703
0.18,1.0166551351669502,60.28436310977776,64.85545672637626,41965.52855246417
0.18,1.57603112329328,88.7316890318894,85.75617014164523,1169.892920643934
0.18,2.4243730662265213,89.93570958272872,71.71288146803859,416.34523616851135
0.18,2.4519287904612415,80.09407948181611,83.29690632828985,452.51041017166386
0.18,1.6755486575956064,56.40478731831,73.53070023977993,11987.967863731512
0.18,2.3274007367825194,61.230780592192595,74.88668095350053,2450.4655014925315
0.18,1.5710549979868613,97.15379188723537,69.6277084733002,1315.6673925918824
0.18,0.39160330312220337,59.873524492996864,95.47699600837078,39473.455857096626
0.18,2.058272653524681,93.0684998181718,93.86057354761112,275.67503261848975
0.18,2.305423680734931,62.612051008668075,90.20167714985114,1311.405111898921
0.18,1.8483776251878716,88.82237232498623,86.24647350724285,699.1151088682557
0.18,0.5258290467272965,77.25134594484692,99.38678958098032,9364.1578003731
0.4,1.8423517839647092,90.88926649284726,68.54045465242687,1068.5187223700073
0.4,1.3140464630843895,92.03515140056,89.31206179065002,1316.522368607361
0.4,1.320065312599072,64.87742256594103,82.60087971436064,8746.931356422429
0.4,1.7533247249202177,93.66614579304039,85.45165415916992,588.8778114785836
0.4,1.2077379386074958,50.46658099135467,69.86715458086492,39413.50821158673
0.4,1.8435081162712117,99.59049756746816,63.967123983488634,700.4109544137265
0.4,0.5896855231093572,77.7542474651143,89.32285184118699,11221.133851247863
0.4,1.5783650806244298,59.401236730770805,74.21538274742957,10245.45218851595
0.4,0.11255107250299057,88.0495380014047,61.41245419760956,34835.39863235035
0.4,1.8897610785549572,60.124028008261874,98.32293920477521,2072.316105149166
0.4,0.4573313207978672,65.28021077451075,95.06603047312802,23913.477739443148
0.4,2.4912024103053936,68.41547652534241,77.94442523818171,985.4038381614159
0.4,1.523306402048282,69.57628490889147,76.50487363394495,5655.369530829969
0.4,1.7694835515923366,50.16091318021393,84.78357349839362,8648.257752064015
0.4,0.3231775355755172,79.41011334741953,79.23891559544495,24764.15003248356
0.4,1.6415812621725459,53.24267972414842,83.19935149712525,9787.23987372502
0.4,1.5483703998314915,83.82339686131812,92.1995599872308,1248.8346977182218
0.4,0.7475697283077144,91.2524705090031,79.93022729053814,5564.690876070311
0.4,1.798434243378198,89.43074823362032,80.69076225766437,850.9037259669101
0.4,1.1564775950931774,57.372626335314195,73.12771014437246,25355.09651927323
0.4,0.629468686506907,79.91126470318694,89.42652456956759,9161.4332851375
0.4,2.496034027343079,96.65566656717789,85.70260798140765,131.05558800001157
0.4,1.9855638833925568,55.91680954616937,76.39619558785154,5447.507700312724
0.4,2.1155254855254815,69.1916475966522,82.87489084908746,1480.0539458633527
0.4,0.969365059965492,66.72556443709661,61.047868341282594,26189.912343855733
0.4,0.1580602333392526,91.58485218378868,70.9228323989125,20334.16465454724
0.4,2.357630188276817,62.964837943288686,77.1862725095574,1788.9434842876553
0.4,2.1945526011630445,92.09667833959043,67.4440567138511,532.0806549293702
0.4,1.2591252930048527,56.67399862079719,63.22406055028499,28320.413763133027
0.4,1.8470543367370365,74.82305761776499,77.47402810460719,2218.1229564275714
0.4,0.4813796024064485,80.51125747388207,65.41416329110743,32814.69297630987
0.4,1.9033002064697095,82.84775781335698,98.26458484333833,639.5150169297852
0.4,0.6927491177727996,95.31272902605184,69.98184799398024,7954.731732259135
0.4,0.7526793427087144,87.96991312089818,77.9895936980216,8785.88319316399
0.4,0.25036768829285083,95.32187266722055,65.56981484470381,19921.75339178308
0.4,1.377809637460521,70.55478013003533,73.8937330503537,9449.309822735615
0.4,1.4444036403084206,96.84112310165459,62.09031517144095,2150.8238319652273
0.4,1.1051039657779873,63.007889548102554,89.23283859922918,13288.965339681858
0.4,1.4567926109718639,73.19662433441681,98.88021318526148,2624.3884211157037
0.4,1.5604654544715197,67.47531860434094,64.56383139551734,9985.036711949293
0.4,0.7023199872167152,92.5308028920569,82.448911531301,6107.041723866366
0.4,1.3561381872984795,55.73844359346087,94.4055877339774,10783.435349785752
0.4,1.798804233351445,77.1769108671323,63.26901382987113,3681.9670466730086
0.4,1.1999215396687755,74.23481435650234,66.63098160653104,12337.323125450397
0.4,1.0882372998028205,82.5486733575477,81.81727477627622,5977.569336893484
0.4,0.24945545411652548,75.62513243851659,92.25614468931357,21051.26183220213
0.4,1.9870676785216794,60.06818910679872,70.34483339552155,5154.410539036231
0.4,0.49529524823751014,66.51075324357488,90.2700602275454,24957.328249471124
0.4,2.206792187564898,93.97909274757646,94.82313700184028,174.89087214189996
0.4,0.6731109073156942,72.56196720904941,99.399586245635,8855.355631406936
0.4,2.282128494067744,76.93508989763572,79.91250032137161,775.2076237994103
0.4,0.35313687989591336,82.8390052362147,92.88412642400903,11365.991628114141
0.4,2.4147439693619477,60.188322956384454,80.93318524778965,1626.3027481298816
0.4,0.7891310994029812,89.64272095169197,83.1037346352463,5010.16113896513
0.4,1.0503291343898917,95.75450342035217,81.3211546898456,2270.600020568877
0.4,0.4790915748048352,84.79495590844013,91.73045401753018,8316.36779272507
0.4,2.2747438114378395,63.84522436889045,99.34085890860888,799.9257913086378
0.4,0.43770766731702015,60.1007834201245,67.36899356952105,94359.86883172899
0.4,0.4650502797334549,72.01617091841744,84.61192100279209,24786.33447815727
0.4,0.3003138039745199,94.12081842036693,92.14414141766142,6382.694017978844
0.4,1.1026263502602394,99.20551595182489,86.71679995214508,1329.4208042576938
0.4,1.6232110558094595,58.29774476478925,95.27711033218576,4291.220018159786
0.4,0.1302580479418217,77.98778418191912,81.09598488490705,35904.681281318604
0.4,1.8264486936859805,94.51290265089011,63.17626338572118,955.2081232247634
0.4,2.1596249275771937,90.95317569308281,81.63175019942177,395.1520271054176
0.4,1.8045827166959476,65.71750565918742,78.84671595731258,3885.1563237120286
0.4,0.9587158367810602,74.710622362515,93.12997009748874,6099.596538769776
0.4,0.9044993136900945,58.68807965678719,88.48056081323122,20820.973973722008
0.4,0.9350593877971999,72.51754894527063,89.95305347853225,8003.863182535736
0.4,1.662754203716018,81.04642837392156,74.09499786438617,2335.378536328972
0.4,2.449851851236371,81.70710691478683,65.05058966258011,675.2133842557279
0.4,1.7228261489810417,66.25520077158495,87.4530878674439,3070.1832501099475
0.4,2.108898700583056,63.96380442272052,85.71527640234831,1903.8641185523802
0.4,1.7659613764235944,75.63273765725265,72.21242706786926,2907.611675185728
0.4,2.3519315642763585,93.5602241131526,90.6425910614121,158.35418535751802
0.1,1.9922736238079168,83.24924517379976,70.41147430264012,1451.064482382435
0.1,1.445057514353056,55.54947346067405,77.88222175225701,16097.012381672852
0.1,1.204859850884623,93.2281804761335,81.86592880751154,2089.7724898786173
0.1,0.36572942398315766,71.12742141559723,61.68098700685621,74332.16555998016
0.1,1.875769889840633,95.90382760995753,71.20149318201958,796.7289520037921
0.1,2.2858483879453964,87.6980951798392,92.19627107365754,269.1885310861154
0.1,0.1432157334410908,98.1405178537013,89.06683968281293,8175.530778739133
0.1,0.7756508761958318,93.6376919783064,64.50321561647748,8298.56426265398
0.1,1.7888463459059099,77.03492383224551,63.86137880781763,3531.09451980354
0.1,1.536057962314621,64.86189038543085,71.9967644602794,9611.524245288027
0.1,1.8836636769558481,52.40714179891767,96.11579980767948,4101.2490711173805
0.1,1.5237317682577223,94.61512490698262,67.41320718114858,1897.723537901401
0.1,0.28952598925798867,61.9755084954769,91.78313114800761,50073.7816847878
0.1,2.4890500388591437,92.78480469187697,80.85782756174358,210.22628516863597
0.1,0.25273818228794165,91.5686757192855,83.95914032708842,12135.507935804657
0.18,2.090288318360213,93.94894501411336,82.87089408193289,382.4777763524687
0.18,1.341871244212099,71.5213705160495,72.67786351164477,9222.060896714162
0.18,1.544616234436316,94.62616449774231,77.73520057516751,1219.6311259002478
0.18,1.5570149889250098,81.56537765459944,83.66788649225302,2023.1808940664077
0.18,1.3296730661098977,55.21124014041738,75.3804531057925,22649.006659143906
0.18,1.2704009646910346,82.61121297727362,98.02124210344815,1884.6031720256585
0.18,1.3150385427884868,81.70520156881656,62.83728864535094,6791.481187457796
0.18,0.7105397940204328,68.09265466025693,78.89973420026054,26914.94812127448
0.18,0.570634510572143,80.5390035537884,71.22732862063897,21395.49254091662
0.18,0.5967821882522243,75.82863142229895,60.22023196641683,38349.274484973124
0.18,1.472916744086322,75.63338629782082,71.73955292832487,5607.125563791644
0.18,2.336208926638759,69.85075206185958,63.48371067183086,2067.282229082905
0.18,0.9285355427240609,75.37059693589045,94.96890098740704,6054.6995395949725
0.18,1.2845117928162848,85.11293830158321,99.71267355996281,1418.5276873738853
0.18,1.0469825814343514,71.09140892694157,76.44084301062183,13404.07978890429
0.18,2.2782664061357316,85.70163222334281,84.31620856362815,531.5862288203754
0.18,2.3921452275639736,91.05991412751132,60.062604207658914,687.6204995711685
0.18,1.627363288440177,52.556769072105034,70.30428881334888,23002.614496658643
0.18,1.7478157923822564,55.72438190329525,75.35355532179918,12428.028660235077
0.18,1.194967621493301,68.45265108804583,64.84100001940772,23100.433560763624
0.18,0.2704183948798131,54.00900070409517,74.19085167343937,216457.58458123833
0.18,2.36014170788542,83.42863233614571,87.1467982669026,471.08641419657056
0.18,0.12431484166658412,81.80480232047711,96.53147790304948,20071.023644492154
0.18,1.5701763240275661,93.68492967331724,88.95892221864375,972.2065607781294
0.18,0.4411290971042984,50.5853305365452,76.88137040510556,173711.29850049713
0.18,0.8080976983699749,74.30002468988015,83.08799546938204,15572.80278269198
0.18,1.8500163701186751,82.614582429597,93.82417451959627,952.4997096548915
0.18,1.7619827840061408,71.49655386950741,86.9186648957773,2819.9093493050154
0.18,1.993564383809904,72.32097582007911,91.9352136207341,1428.1401421201394
0.18,2.0738136968038683,92.8781168830642,96.66540943364829,286.226588631601
0.5,1.4972769918258733,68.55862117188138,84.04296667200931,9175.167855768219
0.5,1.793406070345179,84.42025092460685,74.98211548080485,2893.5299015920828
0.5,0.4422259457965809,94.50485175919042,73.83509842951429,18850.313295052943
0.5,0.4707033933359771,51.272387995287545,85.83289545145936,157969.03649582068
0.5,0.2721085332343624,70.4814447447616,72.44869980253574,121824.79715806856
0.5,1.7250895353640225,80.28896247263452,74.5837491279016,4457.0174891784745
0.5,0.4373271221880659,74.27948498296989,61.10146879477862,85776.71950997852
0.5,1.31309228298508,98.20087035588512,75.36826851943201,2918.538429298664
0.5,0.15604503118764618,87.81068069750884,78.34092035527563,41761.75882634096
0.5,0.7941874527343709,95.00415915082404,64.64555840802103,12142.326169508855
0.5,2.232168813540835,80.14714382397308,93.0682943896595,833.3954080690195
0.5,2.4616315917051144,64.42027189093729,98.44541941630372,1109.1068680862415
0.5,0.9169290502108136,77.07038036737926,66.16580172713948,27442.909904106386
0.5,1.4289075648592269,77.0852406205002,90.4760725041948,4809.149016066919
0.5,0.825599798443585,62.96674486585472,67.78495346819487,78459.65299986835
0.25,0.23835419727765972,67.12239894173567,70.80990768523134,70645.3053434803
0.25,0.933464893673218,79.0233800496848,65.56786805382782,11276.604255438528
0.25,1.165704998085287,81.31171607105318,79.55591327169806,3830.001700570003
0.25,1.4665056668374787,81.0330239912292,68.05248431289733,3543.141759130992
0.25,1.0483305838343646,51.972976644544964,79.02184149947307,28103.073970578895
0.25,2.413669233197233,95.4727305468621,88.88572941823624,112.2485762234247
0.25,1.3801279090368703,93.49845798238425,65.22609375293851,2041.7144664416637
0.25,2.006105590118573,63.78837841256785,95.08362324072755,1272.9189833067014
0.25,2.3657010251809547,57.43979847025578,78.50702420261574,1908.4664887318265
0.25,2.172514054034908,79.436576106566,75.01319631678408,833.2184702020168
0.25,0.7858805332620884,60.16115455430436,90.47192765510789,17842.262840321648
0.25,1.2815811520028366,78.86395146165657,94.6230858249821,1842.350620402117
0.25,2.4537744246002307,70.37921042869084,93.10075688425212,407.7981385864596
0.25,2.3945131446686396,60.023725776420136,64.37056841238486,2602.8233981123803
0.25,2.1495087206930132,71.95749083168741,93.87875416828243,619.4463038363645
0.3,1.3250379736101574,81.32962555466051,97.05530426920348,3100.821491271837
0.3,0.14587862663143367,73.84217341589085,87.50888169722242,62294.99250835274
0.3,0.4226443105794925,64.96977941858407,74.34862101668054,107410.77107101775
0.3,2.030649298430812,63.93799362072765,68.42819855468812,6831.735413070793
0.3,0.13435666640094396,86.8934759280765,93.36578388002704,22595.691574935383
0.3,1.877142716688446,57.14251436504193,90.13711689027876,6494.066854258586
0.3,1.9386782387094068,92.2960719838866,84.54416456949834,860.6688373716654
0.3,0.31265131352722975,74.38139048336055,63.1059733868642,89901.64697228944
0.3,0.2584236259365798,67.44102669847396,64.43992395165259,148787.06058504718
0.3,2.0397645040221333,97.38440129822354,62.892659010317544,972.0373084431417
0.3,0.8189576270892973,53.84310376380817,80.0249707228167,82799.87503287649
0.3,2.006837306777797,85.35432386333491,62.00904045855895,2165.302059577597
0.3,0.8086971857150638,61.619216152802395,71.24017995634854,68586.63266130058
0.3,2.028358583912523,96.46140268159269,76.20410778110266,762.5389762978049
0.3,1.2434487672251,61.30144989079999,85.61904168703376,19270.545341657336
0.5,2.4495546764195413,80.17465480216893,74.31256336454196,996.3296474494326
0.5,2.2327817926369566,75.15419753899181,77.97398968158568,1818.0658693728892
0.5,1.506075492288446,81.23919313947013,62.87103224906052,6717.841489005896
0.5,1.8134863180158156,91.12673971920984,92.15834030210081,842.3679651076259
0.5,1.426002321778934,76.00849461553756,65.71503845357647,10329.733432511286
0.5,1.2920690147630718,64.21370464637583,65.35313451998772,28171.496086281386
0.5,1.6109384725401679,52.71660174114519,89.945809365048,13512.628516262368
0.5,0.7628069387701587,85.3488243727858,62.50758486487464,20935.594854741215
0.5,2.1144123816544056,50.19099613292916,69.87295476807608,12955.15238013814
0.5,0.34454173135843247,68.0116959400214,70.81573145538103,113232.02029772448
0.5,2.1225085651853317,65.66739587925716,91.55729887104029,2274.1208658090864
0.5,2.283863545250541,68.86590269815964,98.56313665960433,1071.8526921879861
0.5,0.31429485886137504,84.35096332516213,79.75256161827716,33216.930264375056
0.5,1.789257019922395,50.21816348251546,66.67812354988794,24877.827403773077
0.5,1.8113105215223648,83.31927067891033,98.6419002051471,1009.3015434180387
0.5,0.35287581340205554,89.09119316724679,85.76596885903663,10280.49742056294
0.5,0.21564642974391096,68.00252329504892,98.27199261937145,26629.67692612956
0.5,1.1984790523823057,60.444136200258185,74.74828683459181,18793.858653715673
0.5,0.9875518143692239,52.61775100937362,90.70270514071673,24463.62340009494
0.5,2.140835202687749,60.599702734932904,86.29413928680515,2111.7179962414334
0.5,1.2334763299911562,94.00783689607425,68.62962716705816,2735.7868099187913
0.5,0.8087235461723986,56.83004518255863,86.06559041909107,31894.585320815982
0.5,1.8726338995175937,65.78136718816751,85.79330416089255,2662.9254978673953
0.5,0.5781166597457275,94.51075013180872,71.49638385862319,7928.919678669854
0.5,0.9826863706147669,52.90459760401749,64.46048849285106,54375.044100311534
0.5,2.1051525417812664,50.734669432747694,75.16376194687744,6392.99668722476
0.5,0.9096293122458223,50.966381545880054,64.97473596002041,71583.5122831776
0.5,1.070295393411686,76.5468839206047,83.80526699622726,5970.397578791732
0.5,0.12381717070680552,73.2047579726752,98.53996963550352,25022.309060811975
0.5,0.8484732590005196,88.69956890763812,90.9168592750446,3393.8046867219728
0.5,1.3511105143699336,98.80069116396068,65.02200859050613,3014.7484578179715
0.5,0.7373987991006545,50.877618168331445,71.73234443122259,150370.00962928045
0.5,1.9555404974048116,75.89802638562895,73.92382372673153,3353.8357257258513
0.5,2.438066665159257,92.35304134919497,60.94379858582116,629.8952478477189
0.5,2.2565454512196146,89.15992066493129,91.21504494283921,412.2126937637864
0.5,0.8269977491996623,53.284742947718286,69.12941453974797,114964.7730361586
0.5,0.691848723947259,74.20385348551008,89.89777626386775,19597.194283981884
0.5,2.3986955223716895,97.13621595470562,91.40758172593634,202.91059832377155
0.5,2.4791869637541293,77.22411664001315,98.51073401012825,441.0363160960757
0.5,0.6409150432162379,59.7916542067135,65.63211795570705,117237.05432841353
0.5,1.593792739758392,89.06609278736525,83.13193597681442,2039.572464037651
0.5,1.6262912971929484,69.40828530634977,86.96521182144252,5382.937600381909
0.5,0.7237719501827988,67.25961042471053,96.69943372527962,21624.42670127666
0.5,2.236338729750435,85.38606751337637,62.488129046588114,1356.8141784252034
0.5,0.45352730626952886,50.392079538595844,85.23687160916654,155209.4542770538
0.5,2.399041890536249,76.482986197281,69.67573176451558,1577.3203115205122
0.5,1.3014485707712982,83.98101663675538,63.04956871894258,8573.929714026324
0.5,1.203195688966387,77.32885710161474,77.31264008837877,10531.947405872803
0.5,0.2053598623432123,58.2874889910078,77.82166554967563,209497.94492415356
0.5,0.6807451127609089,98.03134877565998,67.87702817813714,10344.129377771269
0.5,2.3834315448683974,99.74096469829755,88.46891222984195,200.85986937113458
0.5,0.7229002796226167,71.84979428328104,83.74243741515144,27996.072720405202
0.5,0.275395748864836,81.1171632308623,99.24711347049178,19337.536077941986
0.5,2.2789571050710866,97.18507964101104,98.40542417621789,187.6589487407191
0.5,1.3515031329315328,98.86539539957519,90.29240828537755,1297.1652946411064
0.5,1.8239948208928096,62.36701579095417,85.6246073419555,5974.419948535702
0.5,1.6998411497118862,58.13498719042829,82.60341249811026,11248.718381635079
0.5,0.12904748026265783,50.45192345396461,74.28117375880049,448059.9734634807
0.5,2.3228657642362767,61.43383898018044,85.37454755486749,2592.892737732356
0.5,2.1353010150435616,86.44307211349735,63.81597109252843,1527.3100407876886
0.5,1.1288848503674407,51.458488182263224,79.23560586412036,51947.603038092755
0.5,0.7933238533819975,69.89183127510785,96.78124098624198,15585.956535680705
0.5,2.4838120370151135,52.24556494978079,90.44031693981569,2590.884594183454
0.5,1.9102359360328545,95.92132160727044,98.03714378010193,376.970120503025
0.5,1.4850942064919699,67.85605796502514,91.50196343435117,6170.396771173541
0.5,0.9605883076596955,82.8315536853938,69.61595651574028,15015.1240616666
0.5,0.5598230697635819,95.91195433377186,64.07214731798148,16394.25451041258
0.5,0.19343191198160187,51.80094091457132,67.00887088423309,453011.2905993466
0.5,2.1802488508144005,64.12393719885134,98.01836682301183,1603.1798927773834
0.5,1.492213203206691,75.83491926131339,90.351050150293,4044.83723509807
0.5,0.7779905583348454,67.65251958001512,95.76377210133003,19556.52261134663
0.5,1.2432057599226372,74.87699260730511,68.18720436229135,15561.599456662067
0.5,1.5187127278204395,59.306794887667394,73.26258796268775,20507.643407561354
0.5,0.27077988441623874,53.45037963064082,97.63138082012432,107040.26516401676
0.5,1.3166090511084032,70.47060359085091,92.43514324031673,6774.0272971122195
0.5,1.7646833379371085,88.55614079259433,86.18602747463818,630.5919319414855
0.5,0.46382817952023847,93.79415417585285,81.56378210944035,5793.019953770253
0.5,0.19017061695737772,56.39334006112088,90.62187002063443,63412.9040944518
0.5,0.10002792341287875,70.82829142411461,80.90040724342353,46851.2530005614
0.5,0.8294620294120656,61.520833105867496,60.058952883452456,42838.57950775697
0.5,1.8504275058111912,98.34227498996427,68.9717393314018,593.3999664044328
0.5,2.1362209098172595,71.13145985068046,72.11723622561718,1652.855871441299
0.5,0.8807083216552747,85.63106665492563,92.67117866022545,2840.9472650195908
0.5,2.2646564721979603,90.33467598473696,99.39433611049904,127.27327073823868
0.5,1.9101958232369938,69.65976005139612,83.62551335978551,1645.397078858642
0.5,1.4067927018492763,85.46604142363049,66.69285216004242,3070.234205491001
0.5,1.973516121821337,79.18863902570558,98.08887142790378,447.0136306253785
0.5,1.8146179937709814,87.95026412609656,64.10063856265897,1349.4890028043344
0.5,1.3332507140962426,75.4445277795528,74.77123080862164,5018.721768438202
0.5,1.2081187451514859,96.0497260548288,87.78381709013141,1037.0076527484453
0.5,1.8495545479739595,93.08454518936726,70.96286357368764,1075.217605044161
0.5,0.9288206853877308,66.78052271349213,99.14101873556562,10059.005563986488
0.5,2.1556893369950245,85.05849307951298,89.0822704646156,526.0136182048215
0.5,1.2910210069176677,69.02588549349473,66.52141347726364,14492.47139059836
0.5,1.9868935654265392,86.72219660377957,75.3742015409654,1093.1106676153252
0.5,0.6639361719902865,85.24355050216909,92.6851256806234,6867.074312409818
0.5,1.4114327585868336,98.35176376280731,62.06674886631844,2149.9591286354566
0.5,2.1703371307580297,58.9627805953895,92.00013927054727,2209.2143065980267
0.5,1.4264969817245088,69.82768409949816,65.26860114316375,10746.246590386561
0.5,2.19139368205805,83.63514971044489,91.86725588765489,464.50763944294664
0.5,0.7011229571019975,81.24370498034995,82.86983932574995,12091.892525840112
0.5,0.7903185497048276,65.33882997610706,74.11834013809427,37027.002695097886
0.5,1.5911018777190644,66.70249828343846,89.30796202361122,4370.819613644938
0.5,1.9810236219618573,64.2879162296353,77.3106751839705,4053.0847483509774
0.5,1.7450653197325636,66.6228078574356,62.26342624586862,7870.404516749419
0.7,1.6401625535165396,83.57395743336035,85.2912861455056,2367.5947706217707
0.7,0.5775811335026483,70.916693205114,90.03759193453273,29471.922483002036
0.7,0.7631658603180487,71.6009463797253,99.2147496376874,13814.094795330235
0.7,0.26200611204117263,75.93504971902975,67.17458728048842,88522.77546740981
0.7,1.7909306272658687,71.13643184469662,73.86096671810873,5857.894648174159
0.7,1.0542697085268893,63.213813157931966,68.21331754827199,41374.09906191069
0.7,0.7899079957534002,82.83780317372785,98.74149326799568,6810.889478723794
0.7,1.5487292813425002,53.84897335324831,63.023344554162676,33522.97159899076
0.7,0.32096076659794104,79.95222935751907,84.94595113161064,33707.03957666441
0.7,1.6564115682848517,63.37010139287706,60.604427368579,16220.45784350161
0.7,1.5640178009907657,65.64536971068242,70.84385015056263,13946.425182490495
0.7,1.5344038784864875,93.30478168058457,97.86934915693583,952.3602090977681
0.7,1.5102060906625645,85.05697972087368,87.20447541787891,2560.855509769822
0.7,1.0795640580800754,50.76974458456542,83.31704227217053,52735.783563702105
0.7,2.3981944362011616,69.95176588212173,93.59206426657707,941.3058351644139
0.7,0.5524974537982027,83.62302490125144,99.08027817755774,5205.090043439798
0.7,1.8961224392229552,95.72743319242795,77.36083890835036,528.5718889433798
0.7,0.7209079411730582,71.72016595033048,88.93791271400005,12134.360128156712
0.7,1.5719000437297097,81.88441234479677,69.68088319923508,2985.884954561631
0.7,1.8137265361075043,54.56957431658882,67.97081345867203,10789.861079024135
0.7,0.1329893296272286,62.41881301849001,68.57625931972657,142845.86269124292
0.7,0.7499351872887341,62.377988513994325,62.50105182971383,55169.56220882033
0.7,1.5561561393218475,83.643583429904,63.24596714144957,3263.2528182842507
0.7,2.3835777044242894,91.92459169215124,92.20361273982651,143.68963928546918
0.7,1.580280658846099,87.14407468339695,89.51669573416102,963.5805019705072
0.7,1.3514776580005123,53.42293596667891,74.84451753720512,21157.58125131585
0.7,1.3919966638137122,63.44267571910967,74.73795679666316,10838.072686881302
0.7,2.2488306139676064,83.3231523763418,91.49548107009332,343.07669903760547
0.7,0.6961206609836981,85.27304151417431,77.10405334813349,8981.526375185575
0.7,1.1621092355553895,82.46611622884409,97.45122485875706,1970.736469812595
0.15,0.1525919890600215,65.05230389171565,80.10524970520521,115671.20146949889
0.15,0.23482258563385364,74.55478646915826,97.08442515433708,29198.129148283562
0.15,1.0832105281023823,82.7586857262169,70.40946391940918,10118.552903846257
0.15,0.4827814300992599,58.02313071356132,62.81967782572578,161285.7878832762
0.15,2.2160574684244194,90.70628427955809,87.40537239497937,418.60833831758305
0.15,0.36503647218664637,64.45937231479749,72.39227501289876,110139.35210142264
0.15,1.3853291557112142,67.84429875855551,74.15156634945744,12683.547059459534
0.15,2.088533434974595,89.46464241598429,72.31183326722983,999.5194143588215
0.15,1.3135219682127013,97.05604062668368,95.05277732569246,1080.1666654572398
0.15,0.3461631102006155,69.63653716357081,82.13484758999087,56961.78991809371
0.15,2.1611602508035714,83.84703914984186,93.51633499407214,560.9323355502097
0.15,2.161034270438733,87.41779268328699,77.56842404998869,837.5844050622165
0.15,1.7167490019397784,58.96266278696404,87.75798362040626,7338.584128828468
0.15,0.6510355858095247,55.877565007510995,66.6113796057183,126206.32538656297
0.15,0.4872707225329209,54.177716875534486,60.76515865749148,211799.96848148256
0.4,0.4977956247165297,94.54277674915733,69.66147366806727,8387.115114137854
0.4,0.6336671313956086,75.96122853901025,84.3101073238261,11370.6207278461
0.4,0.6888455539989065,52.88660796125586,75.64131476509594,60312.312331789915
0.4,2.4036707265122925,80.8150242962862,82.27513772688383,356.99527844370874
0.4,1.0978602484559725,71.44721667150722,81.63620015352323,7333.610849511935
